date,temperature,humidity,luminosity
2022-11-17 15:05:51.440,25.4,35.2,1489
2022-11-17 15:05:46.397,25.4,35.5,1493
2022-11-17 15:05:41.353,25.4,35.6,1489
2022-11-17 15:05:36.310,25.4,35.6,1482
2022-11-17 15:05:31.267,25.4,35.8,1367
2022-11-17 15:05:26.224,25.4,36.0,1143
2022-11-17 15:05:21.180,25.3,36.2,700
2022-11-17 15:05:16.137,25.4,36.5,1274
2022-11-17 15:05:11.094,25.4,36.7,1256
2022-11-17 15:05:06.051,25.4,37.0,1285
2022-11-17 15:05:01.008,25.3,37.0,1212
2022-11-17 15:04:55.965,25.4,36.5,1057
2022-11-17 15:04:50.921,25.3,36.2,1150
2022-11-17 15:04:45.878,25.3,36.1,909
2022-11-17 15:04:40.835,25.3,36.4,1168
2022-11-17 15:04:35.792,25.3,36.4,1274
2022-11-17 15:04:30.748,25.3,35.9,1368
2022-11-17 15:04:25.704,25.3,35.8,1408
2022-11-17 15:04:20.662,25.2,35.2,1462
2022-11-17 15:04:15.618,25.3,35.2,699
2022-11-17 15:04:10.575,25.3,35.1,1499
2022-11-17 15:04:05.531,25.3,35.0,1499
2022-11-17 15:04:00.487,25.2,34.8,193
2022-11-17 15:03:55.444,25.3,34.9,1500
2022-11-17 15:03:50.400,25.3,35.0,1505
2022-11-17 15:03:45.356,25.3,35.1,1502
2022-11-17 15:03:40.313,25.2,35.0,1499
2022-11-17 15:03:35.269,25.3,35.1,1500
2022-11-17 15:03:30.227,25.3,35.1,1503
2022-11-17 15:03:25.183,25.3,35.2,1500
2022-11-17 15:03:20.140,25.3,35.0,1505
2022-11-17 15:03:15.096,25.3,34.9,1392
2022-11-17 15:03:10.053,25.3,35.0,1497
2022-11-17 15:03:05.009,25.3,35.0,1496
2022-11-17 15:02:59.966,25.2,35.1,1500
2022-11-17 15:02:54.922,25.3,35.2,1496
2022-11-17 15:02:49.878,25.3,35.1,1500
2022-11-17 15:02:44.834,25.3,35.3,1497
2022-11-17 15:02:39.790,25.3,35.4,1500
2022-11-17 15:02:34.747,25.4,35.4,1495
2022-11-17 15:02:29.703,25.4,35.5,1498
2022-11-17 15:02:24.659,25.3,35.6,1504
2022-11-17 15:02:19.615,25.3,35.5,1496
2022-11-17 15:02:14.571,25.2,35.6,1500
2022-11-17 15:02:09.527,25.3,35.5,1496
2022-11-17 15:02:04.483,25.4,35.5,1496
2022-11-17 15:01:59.439,25.3,35.5,1499
2022-11-17 15:01:54.395,25.4,35.5,1497
2022-11-17 15:01:49.351,25.3,35.5,1495
2022-11-17 15:01:44.307,25.3,35.5,1498
2022-11-17 15:01:39.264,25.3,35.4,1495
2022-11-17 15:01:34.222,25.3,35.6,1497
2022-11-17 15:01:29.177,25.2,35.8,1494
2022-11-17 15:01:24.135,25.2,35.9,1498
2022-11-17 15:01:19.091,25.2,36.2,1503
2022-11-17 15:01:14.047,25.2,36.4,1494
2022-11-17 15:01:09.004,25.1,36.9,1499
2022-11-17 15:01:03.961,25.2,37.2,1496
2022-11-17 15:00:58.918,25.1,37.7,1500
2022-11-17 15:00:53.875,25.2,38.0,1495
2022-11-17 15:00:48.831,25.3,38.5,1501
2022-11-17 15:00:43.787,25.2,39.2,1500
2022-11-17 15:00:38.743,25.2,40.1,1499
2022-11-17 15:00:33.699,25.2,40.9,1501
2022-11-17 15:00:28.655,25.3,40.7,1500
2022-11-17 15:00:23.611,25.2,39.5,249
2022-11-17 15:00:18.568,25.1,37.7,358
2022-11-17 15:00:13.523,25.0,36.7,1495
2022-11-17 15:00:08.480,25.1,36.4,1516
2022-11-17 15:00:03.436,25.0,36.3,1488
2022-11-17 14:59:58.393,25.0,36.4,1485
2022-11-17 14:59:53.350,25.0,36.5,1488
2022-11-17 14:59:48.307,25.0,36.5,1485
2022-11-17 14:59:43.263,25.1,36.5,1484
2022-11-17 14:59:38.220,25.1,36.6,1488
2022-11-17 14:59:33.177,25.1,36.3,1485
2022-11-17 14:59:28.132,25.0,36.3,1489
2022-11-17 14:59:23.089,25.1,36.1,1492
2022-11-17 14:59:18.046,25.1,36.1,1492
2022-11-17 14:59:13.003,25.1,36.1,1489
2022-11-17 14:59:07.959,25.0,36.1,1488
2022-11-17 14:59:02.915,25.1,35.9,1493
2022-11-17 14:58:57.871,25.0,35.7,1491
2022-11-17 14:58:52.828,25.1,35.7,1492
2022-11-17 14:58:47.786,25.0,35.7,1488
2022-11-17 14:58:42.743,25.1,35.8,1487
2022-11-17 14:58:37.700,25.0,35.6,1493
2022-11-17 14:58:32.656,25.0,35.7,1493
2022-11-17 14:58:27.613,25.0,35.8,1493
2022-11-17 14:58:22.570,25.0,36.0,1492
2022-11-17 14:58:17.527,25.0,36.0,1492
2022-11-17 14:58:12.483,25.0,35.6,1489
2022-11-17 14:58:07.439,25.0,35.4,1488
2022-11-17 14:58:02.396,25.0,35.6,1446
2022-11-17 14:57:57.352,25.0,35.7,1456
2022-11-17 14:57:52.308,25.0,36.0,1482
2022-11-17 14:57:47.264,25.0,36.2,1479
2022-11-17 14:57:42.220,24.9,36.2,1486
2022-11-17 14:57:37.176,25.0,36.2,1474
2022-11-17 14:57:32.133,24.9,36.4,1420
2022-11-17 14:57:27.090,25.0,36.2,1486
2022-11-17 14:57:22.047,24.9,36.3,1483
2022-11-17 14:57:17.003,24.9,36.5,1483
2022-11-17 14:57:11.960,24.9,36.1,1487
2022-11-17 14:57:06.916,24.9,36.0,1484
2022-11-17 14:57:01.872,24.9,35.7,1487
2022-11-17 14:56:56.828,25.0,35.5,1485
2022-11-17 14:56:51.785,25.0,35.5,1484
2022-11-17 14:56:46.742,25.0,35.4,1484
2022-11-17 14:56:41.699,25.0,35.1,1486
2022-11-17 14:56:36.655,25.0,35.1,1489
2022-11-17 14:56:31.611,25.1,35.0,1487
2022-11-17 14:56:26.568,25.0,35.1,1483
2022-11-17 14:56:21.524,25.1,35.2,1482
2022-11-17 14:56:16.480,25.1,35.5,1485
2022-11-17 14:56:11.437,25.1,35.8,1488
2022-11-17 14:56:06.395,25.0,35.7,34
2022-11-17 14:56:01.352,25.0,35.9,773
2022-11-17 14:55:56.309,25.1,36.2,1536
2022-11-17 14:55:51.265,25.0,36.3,1534
2022-11-17 14:55:46.221,25.1,36.5,1530
2022-11-17 14:55:41.177,25.0,36.7,1532
2022-11-17 14:55:36.134,25.0,36.7,1533
2022-11-17 14:55:31.090,25.0,36.7,1532
2022-11-17 14:55:26.047,25.0,36.9,1529
2022-11-17 14:55:21.003,25.0,36.8,1535
2022-11-17 14:55:15.960,25.0,36.9,1531
2022-11-17 14:55:10.915,25.0,37.1,1536
2022-11-17 14:55:05.872,24.9,36.8,1531
2022-11-17 14:55:00.828,24.9,36.3,1529
2022-11-17 14:54:55.785,24.9,36.4,1536
2022-11-17 14:54:50.741,24.9,36.5,1537
2022-11-17 14:54:45.697,25.0,36.5,1534
2022-11-17 14:54:40.653,24.9,36.6,1535
2022-11-17 14:54:35.609,25.0,36.8,1538
2022-11-17 14:54:30.566,24.9,36.7,1535
2022-11-17 14:54:25.523,24.9,36.7,1531
2022-11-17 14:54:20.479,24.9,36.7,1536
2022-11-17 14:54:15.435,24.9,36.8,1532
2022-11-17 14:54:10.392,24.9,36.8,1536
2022-11-17 14:54:05.348,24.8,36.9,1534
2022-11-17 14:54:00.304,24.9,37.0,1531
2022-11-17 14:53:55.261,24.8,37.0,1540
2022-11-17 14:53:50.217,24.9,37.0,1536
2022-11-17 14:53:45.174,24.9,36.9,1538
2022-11-17 14:53:40.131,24.8,36.7,1540
2022-11-17 14:53:35.087,24.9,36.5,1540
2022-11-17 14:53:30.044,24.8,36.5,1539
2022-11-17 14:53:25.000,24.9,36.6,1535
2022-11-17 14:53:19.956,24.8,36.4,1542
2022-11-17 14:53:14.912,24.8,36.4,1544
2022-11-17 14:53:09.868,24.8,36.3,1542
2022-11-17 14:53:04.825,24.9,36.0,1540
2022-11-17 14:52:59.782,24.9,35.9,1536
